Kurbelwinkel [°KW]	Zeit [s n. Rechenbeginn]	Brennraumvolumen [m3]	Vu [m3]	Vb [m3]	T_Zone_1 [K]	T_Zone_2 [K]	T_mittel [K]	T_BurnAdiabat [K]	p_soll [bar]	p [bar]	dQb [J/s]	dQb [J/KW]	Qb [J]	dmb [kg/s]	dmb [kg/KW]	mb [kg]	dQw [J/s]	dQw [J/KW]	Qw [J]	Xb[-]	Qb/Qmax [-]	Qmax [J]	Hu Zone [J/kg]	Hu frischGemsich [J/kg]	Phi_Delay [°KW]	Alpha [W/(m^2K)]	pSchlepp [bar]	Wandwärmestromdichte [MW/m^2]	PQw [W]	Brennraumfläche [m^2]	Gesamtmasse [kg]	m_u[kg]	m_v[kg]	 cv_u[J/kg]	 cp_u [J/kg]	 kappa_u [-]	 U_u [J]	 cv_b[J/kg]	 cp_b [J/kg]	 kappa_b [-]	 U_b [J]	Zu_O2 [kg]	Zu_CO2 [kg]	Zu_H2O [kg]	Zu_N2 [kg]	Zu_H [kg]	Zu_O [kg]	Zu_N [kg]	Zu_H2 [kg]	Zu_OH [kg]	Zu_CO [kg]	Zu_NO [kg]	Zu_Diesel [kg]	Zb_O2 [kg]	Zb_CO2 [kg]	Zb_H2O [kg]	Zb_N2 [kg]	Zb_H [kg]	Zb_O [kg]	Zb_N [kg]	Zb_H2 [kg]	Zb_OH [kg]	Zb_CO [kg]	Zb_NO [kg]	Zb_Diesel [kg]	
42	0.014641386	1.15E-04	0.081888324	0.918111676	825.5733229	1733.004196	1603.406197	1906.488668	25.681	25.68053811	26413.03566	2.929723085	775.3488571	0.018737285	2.08E-06	5.50E-04	11758.94316	1.304297154	90.05316908	0.873394996	0.845993615	916.4949278	1456880.128	1456880.128	5.812596887	641.519623	11.38486896	0.72508153	11758.95277	0.016217421	6.50E-04	1.05E-04	5.45E-04	922.9144699	1203.361091	1.303870652	-25.31277387	1063.840025	1351.618845	1.270509488	-411.2183856	0.172337667	0.046477645	0.017570026	0.731692882	9.32E-10	6.46E-07	9.08E-14	5.23E-08	2.70E-05	2.35E-06	3.45E-04	0.03154655	0.068533062	0.143262383	0.054521413	0.731769629	1.92E-09	1.71E-06	8.81E-13	1.36E-07	9.40E-05	7.24E-06	0.001810417	0	 
42.5	0.014696846	1.17E-04	0.080906871	0.919093129	821.6218146	1725.928522	1598.209743	1903.125696	25.213	25.21256197	27594.7418	3.060797445	776.8792558	0.019576366	2.17E-06	5.51E-04	11540.46407	1.280063543	90.69320085	0.875118323	0.847663454	916.4949278	1457367.669	1457367.669	5.824065932	629.2032099	11.14963702	0.707891202	11540.47327	0.016302609	6.50E-04	1.04E-04	5.46E-04	921.727419	1202.171501	1.304259238	-25.42440613	1063.100366	1350.878606	1.270697151	-416.2479452	0.172335788	0.046477139	0.017569835	0.731684905	9.32E-10	6.46E-07	9.08E-14	5.23E-08	2.70E-05	2.35E-06	3.45E-04	0.031557107	0.068559211	0.143263157	0.05452349	0.731791177	1.76E-09	1.61E-06	7.76E-13	1.28E-07	9.02E-05	6.74E-06	0.001764255	0	 
43	0.014752305	1.19E-04	0.079928761	0.920071239	817.7193035	1718.946389	1593.087542	1899.80622	24.757	24.75668222	27579.56655	3.059114213	778.4088129	0.019566369	2.17E-06	5.52E-04	11329.00743	1.256608859	91.32150528	0.87684077	0.849332374	916.4949278	1457865.28	1457865.28	5.835529121	617.2476025	10.92086265	0.691278763	11329.01626	0.016388492	6.50E-04	1.03E-04	5.47E-04	920.5508647	1200.992355	1.304645295	-25.52316836	1062.365016	1350.142704	1.270884003	-421.2330722	0.172333871	0.046476621	0.017569639	0.731676764	9.32E-10	6.46E-07	9.08E-14	5.23E-08	2.70E-05	2.35E-06	3.45E-04	0.031567882	0.068584553	0.143263874	0.054525473	0.731812073	1.62E-09	1.51E-06	6.84E-13	1.20E-07	8.66E-05	6.29E-06	0.00171949	0	 
43.5	0.014807765	1.21E-04	0.078998764	0.921001236	813.8516719	1712.013594	1587.935129	1896.518189	24.311	24.31082206	26244.61921	2.911042401	779.8643341	0.018620009	2.07E-06	5.53E-04	11122.48825	1.233701835	91.9383562	0.878479908	0.850920513	916.4949278	1458348.703	1458348.703	5.846437873	605.5975412	10.69835237	0.675111133	11122.49676	0.01647506	6.50E-04	1.01E-04	5.48E-04	919.3794355	1199.818408	1.305030721	-25.62384351	1061.629436	1349.406598	1.271071196	-426.159582	0.172332008	0.046476119	0.017569449	0.731668856	9.32E-10	6.46E-07	9.08E-14	5.23E-08	2.70E-05	2.35E-06	3.45E-04	0.03157835	0.068609268	0.143264545	0.054527378	0.731832464	1.48E-09	1.42E-06	6.03E-13	1.13E-07	8.31E-05	5.86E-06	0.001675808	0	 
44	0.014863225	1.22E-04	0.078040183	0.921959817	810.0416382	1705.203191	1582.9297	1893.280877	23.878	23.87765461	27165.78179	3.013217377	781.3709428	0.019274284	2.14E-06	5.55E-04	10923.82674	1.211666383	92.54418939	0.880176643	0.852564394	916.4949278	1458859.585	1458859.585	5.85772994	594.3162025	10.48191812	0.659560057	10923.8349	0.016562305	6.50E-04	1.00E-04	5.49E-04	918.222447	1198.658758	1.305412171	-25.70200292	1060.90153	1348.678192	1.271256713	-431.0523042	0.172330039	0.046475588	0.017569248	0.731660497	9.32E-10	6.46E-07	9.08E-14	5.23E-08	2.70E-05	2.35E-06	3.45E-04	0.031589413	0.068633112	0.143265164	0.054529188	0.731852149	1.36E-09	1.33E-06	5.31E-13	1.06E-07	7.98E-05	5.47E-06	0.001633638	0	 
44.5	0.014918685	1.24E-04	0.077192886	0.922807114	806.2460886	1698.37706	1577.744817	1890.057605	23.452	23.45151364	23952.73069	2.656827066	782.6993563	0.016995242	1.89E-06	5.55E-04	10727.17807	1.189854192	93.13911649	0.881672751	0.854013844	916.4949278	1459319.167	1459319.167	5.867686804	583.261018	10.27137712	0.644267097	10727.18597	0.016650215	6.50E-04	9.95E-05	5.50E-04	917.0627583	1197.496676	1.305795775	-25.80413822	1060.166608	1347.942789	1.271444297	-435.8654417	0.172328269	0.046475111	0.017569068	0.731652979	9.32E-10	6.46E-07	9.08E-14	5.23E-08	2.70E-05	2.35E-06	3.45E-04	0.031599365	0.068656586	0.143265747	0.054530945	0.731871538	1.25E-09	1.25E-06	4.68E-13	1.00E-07	7.66E-05	5.10E-06	0.0015921	0	 
45	0.014974145	1.26E-04	0.076475078	0.923524922	802.4589184	1691.514612	1572.336542	1886.843188	23.032	23.03156735	20178.88153	2.238233265	783.818473	0.014318105	1.59E-06	5.56E-04	10531.80256	1.168183222	93.7232081	0.882933189	0.855234927	916.4949278	1459713.168	1459713.168	5.876075235	572.4107564	10.06655181	0.6291862	10531.81024	0.016738781	6.50E-04	9.87E-05	5.51E-04	915.8978654	1196.32973	1.306182464	-25.93804902	1059.422346	1347.198059	1.271634551	-440.5908239	0.17232675	0.046474701	0.017568913	0.731646533	9.32E-10	6.46E-07	9.08E-14	5.23E-08	2.70E-05	2.35E-06	3.45E-04	0.031607896	0.068679758	0.143266299	0.054532653	0.731890689	1.15E-09	1.17E-06	4.12E-13	9.38E-08	7.35E-05	4.74E-06	0.001551073	0	 
45.5	0.015029604	1.28E-04	0.07577705	0.92422295	798.7130895	1684.722998	1566.960336	1883.665593	22.622	22.62174542	19642.02531	2.178685393	784.9078156	0.013937682	1.55E-06	5.57E-04	10341.92744	1.14712235	94.29676927	0.884160137	0.856423524	916.4949278	1460102.839	1460102.839	5.88424079	561.859151	9.867269806	0.614567346	10341.93482	0.016827993	6.50E-04	9.79E-05	5.52E-04	914.7412639	1195.171099	1.306567383	-26.06800861	1058.680354	1346.455622	1.271824509	-445.2639642	0.172325249	0.046474296	0.01756876	0.731640158	9.32E-10	6.46E-07	9.08E-14	5.23E-08	2.70E-05	2.35E-06	3.45E-04	0.031616334	0.068702271	0.143266812	0.054534289	0.731909308	1.05E-09	1.10E-06	3.62E-13	8.81E-08	7.05E-05	4.42E-06	0.001511187	0	 
46	0.015085064	1.30E-04	0.07509846	0.92490154	795.0081355	1678.001295	1561.616128	1880.524386	22.222	22.22177715	19112.364	2.119935578	785.9677834	0.013562328	1.50E-06	5.58E-04	10157.36821	1.126651117	94.86009483	0.885354042	0.857580069	916.4949278	1460487.967	1460487.967	5.892186441	551.5967373	9.673363767	0.600394365	10157.37531	0.016917839	6.50E-04	9.72E-05	5.53E-04	913.5929845	1194.020814	1.306950506	-26.19430851	1057.94065	1345.715494	1.272014166	-449.8851344	0.172323765	0.046473896	0.017568609	0.731633857	9.32E-10	6.46E-07	9.08E-14	5.23E-08	2.70E-05	2.35E-06	3.45E-04	0.031624674	0.068724145	0.143267289	0.054535854	0.731927409	9.63E-10	1.03E-06	3.19E-13	8.27E-08	6.77E-05	4.11E-06	0.001472409	0	 
46.5	0.015140524	1.32E-04	0.074510468	0.925489532	791.321666	1671.275631	1556.135706	1877.400547	21.829	21.82882324	16459.75169	1.825708909	786.8806379	0.011680421	1.30E-06	5.58E-04	9975.274603	1.106453369	95.41332152	0.886382282	0.858576097	916.4949278	1460824.465	1460824.465	5.899029553	541.5533655	9.484671323	0.586494554	9975.281471	0.01700831	6.50E-04	9.65E-05	5.53E-04	912.4439562	1192.870033	1.307335124	-26.34232613	1057.195135	1344.969569	1.272205599	-454.4293329	0.172322468	0.046473546	0.017568476	0.731628352	9.32E-10	6.46E-07	9.08E-14	5.23E-08	2.70E-05	2.35E-06	3.45E-04	0.03163196	0.068745631	0.143267738	0.054537368	0.7319452	8.82E-10	9.68E-07	2.80E-13	7.76E-08	6.49E-05	3.83E-06	0.001434297	0	 
47	0.015195984	1.34E-04	0.074010216	0.925989784	787.6540105	1664.546725	1550.524715	1874.294346	21.443	21.44282149	13880.03825	1.539568151	787.650422	0.009850109	1.09E-06	5.59E-04	9795.694683	1.086534437	95.95658873	0.887249397	0.859416019	916.4949278	1461111.766	1461111.766	5.904800356	531.7260993	9.301034966	0.572868255	9795.701326	0.017099396	6.50E-04	9.60E-05	5.54E-04	911.2943864	1191.718966	1.307721176	-26.51232916	1056.443829	1344.21787	1.272398809	-458.8962204	0.172321361	0.046473248	0.017568364	0.731623651	9.32E-10	6.46E-07	9.08E-14	5.23E-08	2.70E-05	2.35E-06	3.45E-04	0.031638181	0.068766729	0.143268159	0.054538833	0.731962679	8.07E-10	9.08E-07	2.46E-13	7.28E-08	6.22E-05	3.56E-06	0.001396851	0	 
47.5	0.015251444	1.35E-04	0.073508363	0.926491637	784.0321164	1657.905177	1544.993032	1871.228583	21.067	21.0667475	13957.40701	1.548149862	788.4244969	0.009905354	1.10E-06	5.60E-04	9621.810751	1.067247303	96.49021239	0.888121375	0.860260622	916.4949278	1461403.995	1461403.995	5.910603525	522.1828341	9.122301953	0.559698032	9621.81713	0.017191086	6.50E-04	9.54E-05	5.54E-04	910.1556395	1190.578697	1.308104511	-26.67343874	1055.696902	1343.470568	1.272591182	-463.3169009	0.172320235	0.046472944	0.017568249	0.73161887	9.32E-10	6.46E-07	9.08E-14	5.23E-08	2.70E-05	2.35E-06	3.45E-04	0.031644509	0.068787164	0.143268549	0.054540231	0.731979621	7.39E-10	8.51E-07	2.16E-13	6.83E-08	5.96E-05	3.31E-06	0.001360558	0	 
48	0.015306903	1.37E-04	0.072966285	0.927033715	780.4673185	1651.390477	1539.631183	1868.212797	20.702	20.70165396	15189.80213	1.684846624	789.2669202	0.010780327	1.20E-06	5.60E-04	9454.792531	1.048721711	97.01457324	0.889070378	0.861179802	916.4949278	1461725.885	1461725.885	5.916919307	512.9448397	8.948324192	0.547046019	9454.798638	0.01728337	6.50E-04	9.48E-05	5.55E-04	909.0327342	1189.454116	1.30848326	-26.81172464	1054.959005	1342.732318	1.272781513	-467.7061966	0.172318995	0.046472609	0.017568122	0.731613604	9.32E-10	6.46E-07	9.08E-14	5.23E-08	2.70E-05	2.35E-06	3.45E-04	0.03165148	0.068806837	0.143268908	0.054541555	0.731995941	6.77E-10	7.98E-07	1.90E-13	6.41E-08	5.72E-05	3.08E-06	0.001325596	0	 
48.5	0.015362363	1.39E-04	0.072490373	0.927509627	776.926179	1644.889766	1534.186293	1865.218648	20.344	20.34355767	13242.39557	1.468841087	790.0013408	0.009398547	1.04E-06	5.61E-04	9290.617444	1.030511477	97.52982898	0.889897742	0.861981138	916.4949278	1462009.848	1462009.848	5.922425557	503.9168679	8.778958137	0.534674085	9290.623344	0.017376236	6.50E-04	9.43E-05	5.56E-04	907.9118752	1188.331777	1.308862468	-26.96591597	1054.217478	1341.990451	1.272973062	-472.0261461	0.1723179	0.046472314	0.017568011	0.731608959	9.32E-10	6.46E-07	9.08E-14	5.23E-08	2.70E-05	2.35E-06	3.45E-04	0.031657628	0.068826104	0.143269244	0.054542833	0.732011935	6.20E-10	7.48E-07	1.67E-13	6.02E-08	5.49E-05	2.87E-06	0.001291333	0	 
49	0.015417823	1.41E-04	0.071981189	0.928018811	773.4389206	1638.507125	1528.893509	1862.271658	19.996	19.99565191	14267.28145	1.582521008	790.7926013	0.010126268	1.12E-06	5.61E-04	9132.662792	1.012991212	98.03632459	0.890789167	0.862844493	916.4949278	1462319.331	1462319.331	5.928358151	495.1701159	8.614064679	0.522772636	9132.668445	0.017469676	6.50E-04	9.37E-05	5.56E-04	906.8059927	1187.224283	1.309237359	-27.09999531	1053.484305	1341.256957	1.273162733	-476.3132529	0.172316708	0.046471993	0.017567889	0.731603895	9.32E-10	6.46E-07	9.08E-14	5.23E-08	2.70E-05	2.35E-06	3.45E-04	0.03166433	0.068844671	0.143269554	0.054544045	0.732027356	5.68E-10	7.02E-07	1.47E-13	5.65E-08	5.26E-05	2.67E-06	0.001258296	0	 
49.5	0.015473283	1.43E-04	0.071437502	0.928562498	770.0053576	1632.243326	1523.755021	1859.371607	19.658	19.6576714	15333.27822	1.700760932	791.6429817	0.010883207	1.21E-06	5.62E-04	8980.733061	0.996139229	98.5343942	0.891747227	0.863772355	916.4949278	1462656.109	1462656.109	5.934734206	486.6952801	8.453509028	0.511324505	8980.738478	0.017563677	6.50E-04	9.31E-05	5.57E-04	905.7153063	1186.131842	1.309607814	-27.21322171	1052.759815	1340.532163	1.27335043	-480.5692915	0.17231541	0.046471643	0.017567757	0.731598386	9.32E-10	6.46E-07	9.08E-14	5.23E-08	2.70E-05	2.35E-06	3.45E-04	0.031671623	0.068862558	0.14326984	0.054545195	0.732042222	5.22E-10	6.59E-07	1.29E-13	5.31E-08	5.05E-05	2.49E-06	0.001226449	0	 
50	0.015528743	1.45E-04	0.070849013	0.929150987	766.6281304	1626.108985	1518.794693	1856.520662	19.33	19.32965944	16713.57914	1.853863344	792.5699134	0.011863278	1.32E-06	5.62E-04	8834.94953	0.979968979	99.02437869	0.892791563	0.864783742	916.4949278	1463028.224	1463028.224	5.941684448	478.4901779	8.297160607	0.500330715	8834.954719	0.01765823	6.50E-04	9.25E-05	5.57E-04	904.6412444	1185.055842	1.309973262	-27.30139709	1052.045487	1339.817548	1.27353576	-484.7995197	0.172313976	0.046471256	0.017567611	0.731592298	9.32E-10	6.46E-07	9.08E-14	5.23E-08	2.70E-05	2.35E-06	3.45E-04	0.03167968	0.068879756	0.143270102	0.054546284	0.732056525	4.79E-10	6.19E-07	1.14E-13	5.00E-08	4.85E-05	2.32E-06	0.001195808	0	 
50.5	0.015584202	1.47E-04	0.070328128	0.929671872	763.2717141	1619.981032	1513.743284	1853.688784	19.008	19.00763432	14717.10503	1.632415256	793.386121	0.0104465	1.16E-06	5.63E-04	8691.315757	0.96403718	99.50639728	0.893711179	0.865674317	916.4949278	1463360.31	1463360.31	5.947804654	470.4625972	8.144892936	0.489560219	8691.320776	0.017753323	6.50E-04	9.19E-05	5.58E-04	903.5688545	1183.981723	1.310339236	-27.40720523	1051.327108	1339.098893	1.273722406	-488.9619407	0.172312697	0.046470911	0.01756748	0.731586865	9.32E-10	6.46E-07	9.08E-14	5.23E-08	2.70E-05	2.35E-06	3.45E-04	0.031686871	0.068896625	0.143270349	0.054547337	0.732070562	4.40E-10	5.82E-07	1.01E-13	4.70E-08	4.66E-05	2.17E-06	0.001165737	0	 
51	0.015639662	1.49E-04	0.069774598	0.930225402	759.9668267	1613.967914	1508.839802	1850.901861	18.695	18.69469006	15732.76118	1.745071419	794.2586567	0.011167765	1.24E-06	5.64E-04	8553.082582	0.948704413	99.98074949	0.894694289	0.866626353	916.4949278	1463719.987	1463719.987	5.95434742	462.6798856	7.99658352	0.479192839	8553.087395	0.017848947	6.50E-04	9.13E-05	5.59E-04	902.5114825	1182.922477	1.31070075	-27.49273664	1050.617493	1338.389017	1.273907037	-493.0949616	0.172311311	0.046470537	0.017567339	0.73158098	9.32E-10	6.46E-07	9.08E-14	5.23E-08	2.70E-05	2.35E-06	3.45E-04	0.03169466	0.068912877	0.143270577	0.054548336	0.732084095	4.04E-10	5.47E-07	8.90E-14	4.42E-08	4.48E-05	2.02E-06	0.001136747	0	 
51.5	0.015695122	1.51E-04	0.069242689	0.930757311	756.6959838	1608.008944	1503.953369	1848.145094	18.389	18.38881941	15115.30063	1.676582947	795.0969482	0.010729778	1.19E-06	5.64E-04	8418.277733	0.933751914	100.4476254	0.895638842	0.867541024	916.4949278	1464070.185	1464070.185	5.960633588	455.0949708	7.85211374	0.469113429	8418.282372	0.017945089	6.50E-04	9.07E-05	5.59E-04	901.4618285	1181.870999	1.311060504	-27.57895024	1049.909639	1337.680914	1.274091468	-497.1783889	0.172309961	0.046470173	0.017567201	0.731575251	9.32E-10	6.46E-07	9.08E-14	5.23E-08	2.70E-05	2.35E-06	3.45E-04	0.031702243	0.068928693	0.143270789	0.054549294	0.732097271	3.71E-10	5.14E-07	7.86E-14	4.16E-08	4.30E-05	1.89E-06	0.00110852	0	 
52	0.015750582	1.53E-04	0.068768723	0.931231277	753.4472987	1602.062354	1498.995802	1845.408435	18.089	18.08867631	13397.54991	1.486050743	795.8399736	0.009510685	1.05E-06	5.65E-04	8285.61058	0.919036528	100.9071437	0.896476078	0.868351749	916.4949278	1464384.46	1464384.46	5.966205535	447.6764357	7.71136874	0.459246992	8285.615065	0.018041741	6.50E-04	9.02E-05	5.60E-04	900.4148867	1180.82242	1.311420366	-27.68054957	1049.198625	1336.969659	1.274276983	-501.197881	0.17230875	0.046469847	0.017567078	0.73157011	9.32E-10	6.46E-07	9.08E-14	5.23E-08	2.70E-05	2.35E-06	3.45E-04	0.031709048	0.06894419	0.143270989	0.05455022	0.732110189	3.41E-10	4.83E-07	6.94E-14	3.91E-08	4.13E-05	1.76E-06	0.001080845	0	 
52.5	0.015806042	1.55E-04	0.068375653	0.931624347	750.205686	1596.025448	1493.846568	1842.679163	17.793	17.79265803	11050.53277	1.225720563	796.4528339	0.007844802	8.70E-07	5.65E-04	8153.318499	0.904362745	101.3593251	0.897166663	0.869020449	916.4949278	1464646.467	1464646.467	5.970801505	440.3891982	7.574237319	0.449503743	8153.498699	0.018138889	6.50E-04	8.97E-05	5.60E-04	899.3650539	1179.771223	1.311782371	-27.80715418	1048.471837	1336.242871	1.274467109	-505.1340531	0.172307741	0.046469574	0.017566975	0.731565823	9.32E-10	6.46E-07	9.08E-14	5.23E-08	2.70E-05	2.35E-06	3.45E-04	0.031714722	0.068944194	0.143270989	0.05455022	0.732110193	3.41E-10	4.83E-07	6.94E-14	3.91E-08	4.13E-05	1.76E-06	0.001080838	0	 
53	0.015861501	1.57E-04	0.068054066	0.931945934	746.979684	1589.96897	1488.580336	1839.964461	17.502	17.50156683	8920.98094	0.989511548	796.9475896	0.006333205	7.02E-07	5.66E-04	8022.864176	0.889892805	101.8042715	0.897724182	0.869560284	916.4949278	1464859.85	1464859.85	5.974511888	433.2488759	7.440611822	0.439934052	8022.868436	0.018236525	6.50E-04	8.94E-05	5.60E-04	898.3153976	1178.720455	1.312145443	-27.95619151	1047.737838	1335.508871	1.274659388	-509.0086243	0.172306918	0.046469353	0.017566891	0.731562332	9.32E-10	6.46E-07	9.08E-14	5.23E-08	2.70E-05	2.35E-06	3.45E-04	0.031719342	0.068944197	0.143270989	0.05455022	0.732110196	3.41E-10	4.83E-07	6.94E-14	3.91E-08	4.13E-05	1.76E-06	0.001080832	0	 
53.5	0.015916961	1.59E-04	0.067637656	0.932362344	743.8228365	1584.099071	1483.613469	1837.309351	17.221	17.22054225	11805.91059	1.309506762	797.602343	0.00838151	9.30E-07	5.66E-04	7899.030774	0.876157254	102.2423501	0.898462015	0.870274694	916.4949278	1465144.838	1465144.838	5.979422295	426.3645569	7.310388037	0.430825809	7899.034849	0.018334637	6.50E-04	8.89E-05	5.61E-04	897.2893157	1177.692889	1.312500738	-28.06110691	1047.02177	1334.792803	1.27484723	-512.8794626	0.17230582	0.046469056	0.017566779	0.73155767	9.32E-10	6.46E-07	9.08E-14	5.23E-08	2.70E-05	2.35E-06	3.45E-04	0.031725513	0.068944202	0.143270989	0.05455022	0.732110199	3.41E-10	4.83E-07	6.94E-14	3.91E-08	4.13E-05	1.76E-06	0.001080824	0	 
54	0.015972421	1.61E-04	0.067346126	0.932653874	740.6650708	1578.159505	1478.410325	1834.654847	16.943	16.94259063	8041.312367	0.89193907	798.0483125	0.005709018	6.33E-07	5.66E-04	7774.956777	0.862395018	102.6735476	0.898964585	0.870761298	916.4949278	1465340.668	1465340.668	5.982766991	419.5836897	7.183465086	0.421790836	7774.960751	0.018433214	6.50E-04	8.86E-05	5.61E-04	896.2563111	1176.658864	1.312859781	-28.21090832	1046.292474	1334.063508	1.275038807	-516.6581299	0.172305066	0.046468853	0.017566702	0.731554466	9.32E-10	6.46E-07	9.08E-14	5.23E-08	2.70E-05	2.35E-06	3.45E-04	0.031729754	0.068944204	0.143270989	0.05455022	0.732110202	3.41E-10	4.83E-07	6.94E-14	3.91E-08	4.13E-05	1.76E-06	0.001080819	0	 
54.5	0.016027881	1.63E-04	0.067147954	0.932852046	737.5159112	1572.184868	1473.04692	1832.008955	16.669	16.66860667	5222.956853	0.579328233	798.3379767	0.003708195	4.11E-07	5.67E-04	7651.631771	0.848715858	103.0979055	0.899291021	0.871077354	916.4949278	1465468.618	1465468.618	5.98493948	412.9248433	7.059745326	0.412882279	7651.635635	0.018532245	6.50E-04	8.84E-05	5.61E-04	895.2206141	1175.622501	1.313220989	-28.39399789	1045.554033	1333.325067	1.275233058	-520.3560425	0.172304573	0.04646872	0.017566652	0.731552373	9.32E-10	6.46E-07	9.08E-14	5.23E-08	2.70E-05	2.35E-06	3.45E-04	0.031732524	0.068944206	0.143270989	0.05455022	0.732110203	3.41E-10	4.83E-07	6.94E-14	3.91E-08	4.13E-05	1.76E-06	0.001080815	0	 
55	0.016083341	1.65E-04	0.066903276	0.933096724	734.4192591	1566.338501	1467.863797	1829.408542	16.403	16.40265771	6641.595445	0.736683043	798.7063182	0.004715522	5.23E-07	5.67E-04	7533.252891	0.835585322	103.5156982	0.899706134	0.871479256	916.4949278	1465632.188	1465632.188	5.987702125	406.4729766	6.93913425	0.404324278	7533.256604	0.01863172	6.50E-04	8.81E-05	5.62E-04	894.2016986	1174.602733	1.313576942	-28.55319829	1044.826708	1332.597741	1.275424653	-524.0308822	0.172303942	0.04646855	0.017566588	0.731549697	9.32E-10	6.46E-07	9.08E-14	5.23E-08	2.70E-05	2.35E-06	3.45E-04	0.031736066	0.068944209	0.143270989	0.05455022	0.732110205	3.41E-10	4.83E-07	6.94E-14	3.91E-08	4.13E-05	1.76E-06	0.001080811	0	 
55.5	0.0161388	1.67E-04	0.066638552	0.933361448	731.3661794	1560.588427	1462.795353	1826.846045	16.144	16.14372449	7260.094351	0.805286688	799.1089615	0.005154787	5.72E-07	5.67E-04	7418.850905	0.8228959	103.9271462	0.900159915	0.871918586	916.4949278	1465812.109	1465812.109	5.990722118	400.2043207	6.821540383	0.396060346	7418.854483	0.018731627	6.50E-04	8.78E-05	5.62E-04	893.195842	1173.595939	1.313929022	-28.69920721	1044.106752	1331.877786	1.27561457	-527.6728919	0.172303249	0.046468363	0.017566517	0.731546753	9.32E-10	6.46E-07	9.08E-14	5.23E-08	2.70E-05	2.35E-06	3.45E-04	0.031739962	0.068944211	0.143270989	0.05455022	0.732110208	3.41E-10	4.83E-07	6.94E-14	3.91E-08	4.13E-05	1.76E-06	0.001080806	0	 
56	0.01619426	1.70E-04	0.066349308	0.933650692	728.3575874	1554.939247	1457.851656	1824.322184	15.892	15.89173221	8015.960746	0.889127079	799.5535251	0.005691606	6.31E-07	5.67E-04	7308.414627	0.810646354	104.3324693	0.900660953	0.872403655	916.4949278	1466012.132	1466012.132	5.994056613	394.1153165	6.706875194	0.388086005	7308.418075	0.018831955	6.50E-04	8.75E-05	5.62E-04	892.2036491	1172.602705	1.314276966	-28.82999966	1043.394942	1331.165976	1.275802596	-531.2849344	0.172302478	0.046468155	0.017566438	0.731543481	9.32E-10	6.46E-07	9.08E-14	5.23E-08	2.70E-05	2.35E-06	3.45E-04	0.031744294	0.068944214	0.143270989	0.05455022	0.73211021	3.41E-10	4.83E-07	6.94E-14	3.91E-08	4.13E-05	1.76E-06	0.001080801	0	 
56.5	0.01624972	1.72E-04	0.066059679	0.933940321	725.3852937	1549.361154	1452.972705	1821.830038	15.646	15.64578479	8040.122924	0.891807138	799.9994286	0.005708901	6.33E-07	5.68E-04	7201.101658	0.798743243	104.731841	0.901163513	0.872890187	916.4949278	1466214.219	1466214.219	5.99740124	388.1854412	6.595052996	0.380352909	7201.104988	0.018932693	6.50E-04	8.72E-05	5.63E-04	891.2216786	1171.619681	1.314622063	-28.95569538	1042.68769	1330.458723	1.275989672	-534.8576372	0.172301699	0.046467945	0.017566359	0.731540174	9.32E-10	6.46E-07	9.08E-14	5.23E-08	2.70E-05	2.35E-06	3.45E-04	0.03174867	0.068944216	0.143270989	0.05455022	0.732110213	3.41E-10	4.83E-07	6.94E-14	3.91E-08	4.13E-05	1.76E-06	0.001080795	0	 
57	0.01630518	1.74E-04	0.065733814	0.934266186	722.4602512	1543.896717	1448.245655	1819.378749	15.407	15.40673037	9155.03403	1.015472621	800.5071649	0.0065007	7.21E-07	5.68E-04	7097.833325	0.787288762	105.1254853	0.901735776	0.873444185	916.4949278	1466446.127	1466446.127	6.001209752	382.4305291	6.485990857	0.372906347	7097.836531	0.019033831	6.50E-04	8.68E-05	5.63E-04	890.254978	1170.651773	1.314962344	-29.06095264	1041.990576	1329.761609	1.276174315	-538.4071208	0.172300806	0.046467704	0.017566268	0.73153638	9.32E-10	6.45E-07	9.08E-14	5.23E-08	2.70E-05	2.35E-06	3.45E-04	0.031753691	0.068944219	0.143270989	0.054550219	0.732110215	3.41E-10	4.83E-07	6.94E-14	3.91E-08	4.13E-05	1.76E-06	0.001080789	0	 
57.5	0.01636064	1.76E-04	0.065426407	0.934573593	719.5644979	1538.478583	1443.53526	1816.953216	15.173	15.17282904	8607.772588	0.954770606	800.9845503	0.00611225	6.78E-07	5.68E-04	6996.913464	0.776094772	105.5135327	0.902273844	0.873965066	916.4949278	1466665.942	1466665.942	6.004790686	376.8130342	6.379608513	0.365653814	6996.916569	0.019135358	6.50E-04	8.65E-05	5.63E-04	889.2957283	1169.691378	1.315300795	-29.16917904	1041.295161	1329.066195	1.276358755	-541.9106716	0.172299959	0.046467476	0.017566182	0.731532784	9.32E-10	6.45E-07	9.08E-14	5.23E-08	2.70E-05	2.35E-06	3.45E-04	0.031758451	0.068944222	0.143270988	0.054550219	0.732110218	3.41E-10	4.83E-07	6.94E-14	3.91E-08	4.13E-05	1.76E-06	0.001080784	0	 
