Kurbelwinkel-LW [°KW]	Brennraumvolumen-LW [m3]	LWAideal [Pa]	LWArealGemittelt [Pa]	LWA[Pa]
415.9000000000001	 1.603864281954797E-4	 35473.303556636194	 34466.064067459425	 34466.064067459425	 
416.0	 1.6076260420930323E-4	 35484.85710354695	 34470.3078749077	 34470.3078749077	 
416.1	 1.6113909641023294E-4	 35494.19957494282	 34474.79672414357	 34474.79672414357	 
416.20000000000005	 1.6151590314670438E-4	 35500.90845366136	 34479.38805056145	 34479.38805056145	 
416.30000000000007	 1.6189302276674373E-4	 35505.398064645335	 34483.94854004241	 34483.94854004241	 
416.4	 1.62270453617978E-4	 35511.42108524032	 34488.46329187347	 34488.46329187347	 
416.5	 1.6264819404765093E-4	 35519.77600514877	 34493.03675289775	 34493.03675289775	 
416.6	 1.630262424026295E-4	 35530.81980377577	 34497.79675093567	 34497.79675093567	 
416.70000000000005	 1.6340459702941996E-4	 35542.17321338677	 34502.80964142719	 34502.80964142719	 
416.79999999999995	 1.6378325627417536E-4	 35551.60190903893	 34508.01833501179	 34508.01833501179	 
416.9000000000001	 1.641622184827143E-4	 35559.89769851263	 34513.33308354912	 34513.33308354912	 
417.0000000000001	 1.6454148200052408E-4	 35566.23870537761	 34518.66873024995	 34518.66873024995	 
417.1	 1.6492104517277847E-4	 35572.896371281495	 34523.983080938095	 34523.983080938095	 
417.20000000000005	 1.6530090634434908E-4	 35581.66767562932	 34529.33943336377	 34529.33943336377	 
417.30000000000007	 1.6568106385981394E-4	 35591.69765274603	 34534.820552771875	 34534.820552771875	 
417.4000000000001	 1.6606151606347302E-4	 35600.663190503474	 34540.423960026514	 34540.423960026514	 
417.5	 1.664422612993558E-4	 35608.162320938245	 34546.07904204533	 34546.07904204533	 
417.6	 1.6682329791123927E-4	 35613.799163043506	 34551.699437044816	 34551.699437044816	 
417.70000000000005	 1.6720462424265318E-4	 35616.55307608698	 34557.16814204963	 34557.16814204963	 
417.79999999999995	 1.6758623863689549E-4	 35617.23550171627	 34562.36979942449	 34562.36979942449	 
417.9	 1.6796813943704394E-4	 35619.68492963388	 34567.312573718504	 34567.312573718504	 
418.0000000000001	 1.6835032498596755E-4	 35627.31637128149	 34572.18593323465	 34572.18593323465	 
418.1	 1.6873279362633598E-4	 35637.72840789478	 34577.19253089772	 34577.19253089772	 
418.20000000000005	 1.6911554370063612E-4	 35646.20804176205	 34582.34522511294	 34582.34522511294	 
418.30000000000007	 1.6949857355118067E-4	 35651.01669164762	 34587.49681859639	 34587.49681859639	 
418.4000000000001	 1.6988188152011928E-4	 35654.954311784924	 34592.53597520863	 34592.53597520863	 
418.5	 1.7026546594945267E-4	 35659.43536441651	 34597.4614780588	 34597.4614780588	 
418.6	 1.7064932518104356E-4	 35668.67655434785	 34602.411582493485	 34602.411582493485	 
418.70000000000005	 1.7103345755662788E-4	 35679.222229405066	 34607.533524465834	 34607.533524465834	 
418.80000000000007	 1.714178614178266E-4	 35688.755272883325	 34612.82458815853	 34612.82458815853	 
418.9	 1.718025351061579E-4	 35696.080444508036	 34618.19692478251	 34618.19692478251	 
419.0	 1.721874769630496E-4	 35702.29701201376	 34623.566064711114	 34623.566064711114	 
419.10000000000014	 1.725726853298497E-4	 35709.65980377577	 34628.93393129263	 34628.93393129263	 
419.19999999999993	 1.7295815854783693E-4	 35716.93939187646	 34634.32590542973	 34634.32590542973	 
419.30000000000007	 1.7334389495823844E-4	 35724.33010125861	 34639.74124430048	 34639.74124430048	 
419.4000000000001	 1.737298929022332E-4	 35734.10337356982	 34645.23938815756	 34645.23938815756	 
419.5	 1.7411615072096878E-4	 35743.388362128186	 34650.86095212917	 34650.86095212917	 
419.6	 1.7450266675557446E-4	 35750.10730949658	 34656.52627812975	 34656.52627812975	 
419.70000000000005	 1.74889439347168E-4	 35753.70149713962	 34662.0978208817	 34662.0978208817	 
419.80000000000007	 1.7527646683687125E-4	 35758.52053604122	 34667.536615083045	 34667.536615083045	 
419.9	 1.7566374756581999E-4	 35762.57165732268	 34672.86051260183	 34672.86051260183	 
420.0	 1.7605127987517893E-4	 35764.09161155608	 34677.997369458564	 34677.997369458564	 
420.1	 1.7643906210614718E-4	 35765.24305320368	 34682.88897057061	 34682.88897057061	 
420.20000000000005	 1.768270925999761E-4	 35770.305570366174	 34687.63314413636	 34687.63314413636	 
420.29999999999995	 1.772153696979775E-4	 35778.562366704835	 34692.405861465166	 34692.405861465166	 
420.4000000000001	 1.776038917415385E-4	 35783.06827059498	 34697.19157948491	 34697.19157948491	 
420.5000000000001	 1.7799265707212823E-4	 35782.90076487415	 34701.791582792284	 34701.791582792284	 
420.6	 1.7838166403131306E-4	 35781.9124811213	 34706.08722365037	 34706.08722365037	 
420.70000000000005	 1.787709109607704E-4	 35782.35357951946	 34710.10905983929	 34710.10905983929	 
420.80000000000007	 1.7916039620229464E-4	 35786.775730549234	 34713.99927612413	 34713.99927612413	 
420.9000000000001	 1.7955011809781338E-4	 35793.961725972586	 34717.923274950466	 34717.923274950466	 
421.0	 1.799400749893965E-4	 35801.71724084671	 34721.95723152342	 34721.95723152342	 
421.1	 1.8033026521927122E-4	 35806.24547883297	 34726.0329722649	 34726.0329722649	 
421.20000000000005	 1.807206871298287E-4	 35805.0115200229	 34729.93839963986	 34729.93839963986	 
421.29999999999995	 1.8111133906363957E-4	 35803.02378546913	 34733.5312381619	 34733.5312381619	 
421.4	 1.815022193634652E-4	 35801.11422025174	 34736.81186066935	 34736.81186066935	 
421.5000000000001	 1.8189332637226813E-4	 35800.79037585816	 34739.8353357801	 34739.8353357801	 
421.6	 1.8228465843322288E-4	 35804.40849942795	 34742.74430306029	 34742.74430306029	 
421.70000000000005	 1.8267621388973069E-4	 35810.97472368424	 34745.70505396706	 34745.70505396706	 
421.80000000000007	 1.8306799108542873E-4	 35813.60332780323	 34748.69108610953	 34748.69108610953	 
421.9000000000001	 1.8345998836420148E-4	 35811.15600514875	 34751.49269712579	 34751.49269712579	 
422.0	 1.8385220407019385E-4	 35808.81897997713	 34754.005587371685	 34754.005587371685	 
422.1	 1.8424463654782229E-4	 35809.79348798629	 34756.32433786118	 34756.32433786118	 
422.20000000000005	 1.846372841417863E-4	 35811.19678318081	 34758.54512705796	 34758.54512705796	 
422.30000000000007	 1.850301451970779E-4	 35813.680673341	 34760.70833437481	 34760.70833437481	 
422.4	 1.8542321805899685E-4	 35819.67705778035	 34762.92352684787	 34762.92352684787	 
422.5	 1.85816501073161E-4	 35828.437378146475	 34765.332195667106	 34765.332195667106	 
422.60000000000014	 1.862099925855164E-4	 35832.47669164762	 34767.87843032794	 34767.87843032794	 
422.69999999999993	 1.8660369094234796E-4	 35832.32730949659	 34770.35246637389	 34770.35246637389	 
422.80000000000007	 1.8699759449029727E-4	 35832.972252288346	 34772.681938433525	 34772.681938433525	 
422.9000000000001	 1.8739170157636522E-4	 35837.274677917645	 34774.97623168259	 34774.97623168259	 
423.0	 1.8778601054792956E-4	 35842.10543306639	 34777.33192148346	 34777.33192148346	 
423.1	 1.881805197527556E-4	 35848.01261842108	 34779.782582675565	 34779.782582675565	 
423.20000000000005	 1.8857522753900553E-4	 35856.18611956525	 34782.39864813461	 34782.39864813461	 
423.30000000000007	 1.889701322552516E-4	 35864.69440331812	 34785.22935209158	 34785.22935209158	 
423.4	 1.8936523225048736E-4	 35868.42319050347	 34788.16373038234	 34788.16373038234	 
423.5	 1.897605258741394E-4	 35869.10355663618	 34791.02268189015	 34791.02268189015	 
423.6	 1.9015601147607695E-4	 35868.695547482865	 34793.71850667724	 34793.71850667724	 
423.70000000000005	 1.9055168740662613E-4	 35871.51559324947	 34796.307911516866	 34796.307911516866	 
423.79999999999995	 1.90947552016579E-4	 35876.73669164763	 34798.92143021944	 34798.92143021944	 
423.9000000000001	 1.913436036572073E-4	 35883.05394565221	 34801.63544282432	 34801.63544282432	 
424.0000000000001	 1.9173984068027012E-4	 35888.37833924489	 34804.44716011962	 34804.44716011962	 
424.1	 1.921362614380291E-4	 35891.93449485128	 34807.29114285099	 34807.29114285099	 
424.20000000000005	 1.925328642832597E-4	 35895.50666876433	 34810.127977813245	 34810.127977813245	 
424.30000000000007	 1.9292964756925836E-4	 35903.30616533186	 34813.05198129281	 34813.05198129281	 
424.4000000000001	 1.9332660964985874E-4	 35915.36978089251	 34816.244247764036	 34816.244247764036	 
424.5	 1.9372374887944002E-4	 35931.21275572088	 34819.865376094654	 34819.865376094654	 
424.6	 1.9412106361294044E-4	 35951.74854519455	 34824.0751203911	 34824.0751203911	 
424.70000000000005	 1.9451855220586594E-4	 35977.32067334101	 34829.04898405091	 34829.04898405091	 
424.79999999999995	 1.9491621301430384E-4	 36000.949506292956	 34834.809326994146	 34834.809326994146	 
424.9	 1.9531404439493316E-4	 36018.96666876432	 34841.15521074371	 34841.15521074371	 
425.0000000000001	 1.9571204470503675E-4	 36038.22790446231	 34847.96644754182	 34847.96644754182	 
425.1	 1.961102123025088E-4	 36063.781725972614	 34855.375178810864	 34855.375178810864	 
425.20000000000005	 1.965085455458731E-4	 36091.78291590394	 34863.52782744043	 34863.52782744043	 
425.30000000000007	 1.9690704279428826E-4	 36118.65920881012	 34872.41108142636	 34872.41108142636	 
425.4000000000001	 1.9730570240756014E-4	 36144.32840789482	 34881.9401889748	 34881.9401889748	 
425.5	 1.9770452274615476E-4	 36172.08575343256	 34892.100100856806	 34892.100100856806	 
425.6	 1.9810350217120963E-4	 36199.70840789478	 34902.897210642106	 34902.897210642106	 
425.70000000000005	 1.9850263904454228E-4	 36224.986622997756	 34914.25094750864	 34914.25094750864	 
425.80000000000007	 1.98901931728664E-4	 36251.313899885645	 34926.109300842036	 34926.109300842036	 
425.9	 1.993013785867887E-4	 36283.496005148794	 34938.581335160976	 34938.581335160976	 
426.0	 1.9970097798284768E-4	 36317.10790446229	 34951.77550953776	 34951.77550953776	 
426.10000000000014	 2.00100728281497E-4	 36346.24914016025	 34965.59796909799	 34965.59796909799	 
426.19999999999993	 2.005006278481284E-4	 36374.13760697948	 34979.91125410247	 34979.91125410247	 
426.30000000000007	 2.0090067504888694E-4	 36401.67435755152	 34994.66261783286	 34994.66261783286	 
426.4000000000001	 2.0130086825067238E-4	 36428.60968935932	 35009.814269546965	 35009.814269546965	 
426.5	 2.017012058211566E-4	 36456.09952917628	 35025.34736632669	 35025.34736632669	 
426.6	 2.0210168612879445E-4	 36485.52529576664	 35041.2906309782	 35041.2906309782	 
426.70000000000005	 2.0250230754283164E-4	 36515.02767562934	 35057.66216132515	 35057.66216132515	 
426.80000000000007	 2.029030684333184E-4	 36547.1323438216	 35074.491522895485	 35074.491522895485	 
426.9	 2.033039671711197E-4	 36585.09824771175	 35091.9106190399	 35091.9106190399	 
427.0	 2.0370500212792662E-4	 36621.54515846687	 35109.96916904945	 35109.96916904945	 
427.1	 2.0410617167626493E-4	 36650.03380835245	 35128.46946021456	 35128.46946021456	 
427.20000000000005	 2.045074741895103E-4	 36676.73779004585	 35147.22038738943	 35147.22038738943	 
427.29999999999995	 2.0490890804189538E-4	 36709.83966647602	 35166.2926196163	 35166.2926196163	 
427.4000000000001	 2.053104716085243E-4	 36748.402961670545	 35185.87928939695	 35185.87928939695	 
427.5000000000001	 2.0571216326537841E-4	 36788.38630263167	 35206.07647206734	 35206.07647206734	 
427.6	 2.0611398138933252E-4	 36826.8118861557	 35226.8543622628	 35226.8543622628	 
427.70000000000005	 2.0651592435816377E-4	 36867.22058180781	 35248.19495451845	 35248.19495451845	 
427.80000000000007	 2.0691799055056048E-4	 36910.77980377585	 35270.1606598842	 35270.1606598842	 
427.9000000000001	 2.0732017834613624E-4	 36953.97994107562	 35292.77064921876	 35292.77064921876	 
428.0	 2.077224861254387E-4	 36997.3123895882	 35315.99304363751	 35315.99304363751	 
428.1	 2.0812491226996122E-4	 37047.65614244858	 35339.91992720784	 35339.91992720784	 
428.20000000000005	 2.0852745516215324E-4	 37099.32973512592	 35364.6566681091	 35364.6566681091	 
428.29999999999995	 2.0893011318543015E-4	 37143.99829347835	 35390.07487606897	 35390.07487606897	 
428.4	 2.0933288472418652E-4	 37181.39463215105	 35415.91532300674	 35415.91532300674	 
428.5000000000001	 2.097357681638055E-4	 37216.94511270031	 35442.01515439613	 35442.01515439613	 
428.6	 2.1013876189066656E-4	 37252.3123438216	 35468.33217030729	 35468.33217030729	 
428.70000000000005	 2.105418642921621E-4	 37288.06465503439	 35494.86151888798	 35494.86151888798	 
428.80000000000007	 2.1094507375670336E-4	 37324.61097082385	 35521.614057706	 35521.614057706	 
428.9000000000001	 2.1134838867373372E-4	 37361.8837854692	 35548.6055187685	 35548.6055187685	 
429.0	 2.1175180743373656E-4	 37403.646485698046	 35575.909344748616	 35575.909344748616	 
429.1	 2.1215532842824944E-4	 37450.11994107557	 35603.65759706522	 35603.65759706522	 
429.20000000000005	 2.125589500498719E-4	 37495.02634839822	 35631.880715237414	 35631.880715237414	 
429.30000000000007	 2.1296267069227754E-4	 37534.98941475982	 35660.458657788324	 35660.458657788324	 
429.4	 2.1336648875022255E-4	 37573.70332780325	 35689.28296280408	 35689.28296280408	 
429.5	 2.137704026195596E-4	 37612.026806064125	 35718.319578882445	 35718.319578882445	 
429.60000000000014	 2.1417441069724577E-4	 37647.78442620144	 35747.51558218391	 35747.51558218391	 
429.69999999999993	 2.1457851138135172E-4	 37678.01110812363	 35776.74183842604	 35776.74183842604	 
429.80000000000007	 2.149827030710783E-4	 37698.966348398215	 35805.77191564988	 35805.77191564988	 
429.9000000000001	 2.1538698416675878E-4	 37714.32584496572	 35834.38634259821	 35834.38634259821	 
430.0	 2.1579135306987475E-4	 37730.25110812361	 35862.52234210825	 35862.52234210825	 
430.1	 2.161958081830668E-4	 37744.66698913046	 35890.18064383971	 35890.18064383971	 
430.20000000000005	 2.1660034791014024E-4	 37756.64557036618	 35917.31591532462	 35917.31591532462	 
430.30000000000007	 2.1700497065608039E-4	 37774.56483810075	 35943.99945222668	 35943.99945222668	 
430.4	 2.174096748270599E-4	 37797.46392276894	 35970.41410838948	 35970.41410838948	 
430.5	 2.178144588304511E-4	 37819.99000972543	 35996.63965537212	 35996.63965537212	 
430.6	 2.1821932107483487E-4	 37839.342961670525	 36022.628042041615	 36022.628042041615	 
430.70000000000005	 2.1862425997001063E-4	 37863.45257265454	 36048.41257786603	 36048.41257786603	 
430.79999999999995	 2.190292739270077E-4	 37895.08135983986	 36074.18938680804	 36074.18938680804	 
430.9000000000001	 2.1943436135809697E-4	 37933.736874714006	 36100.181764798595	 36100.181764798595	 
431.0000000000001	 2.1983952067679583E-4	 37975.40273283764	 36126.534605480876	 36126.534605480876	 
431.1	 2.2024475029788337E-4	 38017.9413598399	 36153.29310599051	 36153.29310599051	 
431.20000000000005	 2.2065004863741058E-4	 38058.89513558354	 36180.43055902804	 36180.43055902804	 
431.30000000000007	 2.2105541411270694E-4	 38093.97179462249	 36207.8201940536	 36207.8201940536	 
431.4000000000001	 2.214608451423922E-4	 38124.38904862707	 36235.29567039499	 36235.29567039499	 
431.5	 2.2186634014638744E-4	 38154.13211498862	 36262.774994972315	 36262.774994972315	 
431.6	 2.2227189754592524E-4	 38182.08241247143	 36290.22153046619	 36290.22153046619	 
431.70000000000005	 2.226775157635579E-4	 38204.043465103015	 36317.52060331832	 36317.52060331832	 
431.79999999999995	 2.2308319322316786E-4	 38218.68392276891	 36344.47911205105	 36344.47911205105	 
431.9	 2.2348892834997958E-4	 38227.42616533183	 36370.910850537395	 36370.910850537395	 
432.0000000000001	 2.2389471957056774E-4	 38230.06538729979	 36396.6519581997	 36396.6519581997	 
432.1	 2.2430056531286648E-4	 38231.0563712815	 36421.60610564852	 36421.60610564852	 
432.20000000000005	 2.2470646400618292E-4	 38234.26474656753	 36445.804588950195	 36445.804588950195	 
432.30000000000007	 2.2511241408120245E-4	 38233.48909439361	 36469.24163918734	 36469.24163918734	 
432.4000000000001	 2.2551841397000258E-4	 38226.49714931351	 36491.78268879421	 36491.78268879421	 
432.5	 2.2592446210605832E-4	 38221.589368993176	 36513.38957131704	 36513.38957131704	 
432.6	 2.2633055692425786E-4	 38227.98076487416	 36534.296452836184	 36534.296452836184	 
432.70000000000005	 2.267366968609073E-4	 38241.12840789478	 36554.80447343827	 36554.80447343827	 
432.80000000000007	 2.2714288035374306E-4	 38254.581451373044	 36575.03597899017	 36575.03597899017	 
432.9	 2.2754910584193928E-4	 38272.89010125864	 36595.081082179735	 36595.081082179735	 
433.0	 2.2795537176612226E-4	 38312.79010125865	 36615.35776960295	 36615.35776960295	 
433.10000000000014	 2.283616765683739E-4	 38379.196783180916	 36636.596515629884	 36636.596515629884	 
433.19999999999993	 2.2876801869224484E-4	 38454.19595938227	 36659.2846087179	 36659.2846087179	 
433.30000000000007	 2.291743965827673E-4	 38517.922504004644	 36683.31255759946	 36683.31255759946	 
433.4000000000001	 2.2958080868645619E-4	 38572.42049027468	 36708.31808384704	 36708.31808384704	 
433.5	 2.299872534513265E-4	 38630.92987242577	 36734.18476088871	 36734.18476088871	 
433.6	 2.3039372932690013E-4	 38691.75074199091	 36760.968693408184	 36760.968693408184	 
433.70000000000005	 2.3080023476421428E-4	 38742.39710354697	 36788.51951175965	 36788.51951175965	 
433.80000000000007	 2.312067682158321E-4	 38775.947584096146	 36816.41952345542	 36816.41952345542	 
433.9	 2.3161332813585245E-4	 38792.24438043479	 36844.16911291769	 36844.16911291769	 
